execution_run_id,depth,budget,method_a,method_b,metric,n_graphs,difference,mean_difference,ci_low,ci_high,smaller_is_better,interval
study-cc25ae93d418f22101d4,1,32768,fixed_radius,fixed_shots,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,fixed_shots,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,fixed_shots,optimization_shots,24,a_minus_b,31708.44444444444,31523.55555555556,31864.88888888889,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,fixed_shots,optimization_calls,24,a_minus_b,56.583333333333336,52.0,61.833333333333336,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,fixed_shots,optimization_jobs,24,a_minus_b,23.777777777777775,22.097222222222218,25.708333333333332,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,cobyla,objective,24,a_minus_b,-0.0006982285699051646,-0.0012547681821754018,-3.081462694943258e-05,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,cobyla,expected_ratio,24,a_minus_b,0.000814983953807256,-6.721524514885987e-05,0.0015356619938888217,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,cobyla,signed_reference_gap,24,a_minus_b,-0.0006982285699051646,-0.001254768182175396,-3.081462694942509e-05,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,cobyla,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,cobyla,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,cobyla,optimization_shots,24,a_minus_b,15836.444444444445,15363.555555555555,16298.666666666666,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,cobyla,optimization_calls,24,a_minus_b,43.333333333333336,38.583333333333336,48.66701388888888,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,cobyla,optimization_jobs,24,a_minus_b,8.527777777777777,6.666666666666667,10.597222222222223,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,spsa,objective,24,a_minus_b,0.0003337940619024075,0.00012144524321831308,0.0006635665321148978,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,spsa,expected_ratio,24,a_minus_b,-0.00044512193015093515,-0.0008986164417169625,-0.00015517547079365833,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,spsa,signed_reference_gap,24,a_minus_b,0.0003337940619024244,0.00012144524321832062,0.000663566532114909,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,spsa,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,spsa,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,spsa,optimization_shots,24,a_minus_b,1756.4444444444441,1571.5555555555554,1912.8888888888887,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,spsa,optimization_calls,24,a_minus_b,29.583333333333332,25.0,34.833333333333336,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_radius,spsa,optimization_jobs,24,a_minus_b,4.777777777777778,3.097222222222222,6.708333333333333,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,cobyla,objective,24,a_minus_b,-0.0006982285699051646,-0.0012547681821754018,-3.081462694943258e-05,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,cobyla,expected_ratio,24,a_minus_b,0.000814983953807256,-6.721524514885987e-05,0.0015356619938888217,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,cobyla,signed_reference_gap,24,a_minus_b,-0.0006982285699051646,-0.001254768182175396,-3.081462694942509e-05,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,cobyla,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,cobyla,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,cobyla,optimization_shots,24,a_minus_b,-15872.0,-16384.0,-15402.666666666666,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,cobyla,optimization_calls,24,a_minus_b,-13.25,-13.75,-12.791666666666666,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,cobyla,optimization_jobs,24,a_minus_b,-15.25,-15.75,-14.791666666666666,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,spsa,objective,24,a_minus_b,0.0003337940619024075,0.00012144524321831308,0.0006635665321148978,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,spsa,expected_ratio,24,a_minus_b,-0.00044512193015093515,-0.0008986164417169625,-0.00015517547079365833,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,spsa,signed_reference_gap,24,a_minus_b,0.0003337940619024244,0.00012144524321832062,0.000663566532114909,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,spsa,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,spsa,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,spsa,optimization_shots,24,a_minus_b,-29952.0,-29952.0,-29952.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,spsa,optimization_calls,24,a_minus_b,-27.0,-27.0,-27.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,fixed_shots,spsa,optimization_jobs,24,a_minus_b,-19.0,-19.0,-19.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,cobyla,spsa,objective,24,a_minus_b,0.001032022631807572,0.0006145518358170807,0.0014648979049488229,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,cobyla,spsa,expected_ratio,24,a_minus_b,-0.0012601058839581912,-0.0018132736301928196,-0.0007296473130939039,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,cobyla,spsa,signed_reference_gap,24,a_minus_b,0.001032022631807589,0.0006145518358170944,0.0014648979049488465,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,cobyla,spsa,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,cobyla,spsa,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,cobyla,spsa,optimization_shots,24,a_minus_b,-14080.0,-14549.333333333334,-13568.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,cobyla,spsa,optimization_calls,24,a_minus_b,-13.75,-14.208333333333334,-13.25,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,32768,cobyla,spsa,optimization_jobs,24,a_minus_b,-3.7500000000000004,-4.208333333333334,-3.25,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,random_iso,objective,24,a_minus_b,-0.07920559256379207,-0.09058569346704853,-0.06847835488568152,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,random_iso,expected_ratio,24,a_minus_b,0.09810413524025469,0.08511478741743057,0.11160679075062203,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,random_iso,signed_reference_gap,24,a_minus_b,-0.07920559256379206,-0.09058569346704853,-0.0684783548856815,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,random_iso,success_fraction,24,a_minus_b,0.8055555555555557,0.7222222222222223,0.888888888888889,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,random_iso,capped_target_shots,24,a_minus_b,-114848.0,-123054.31111111112,-105642.57777777778,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,random_iso,optimization_shots,24,a_minus_b,21.333333333333332,0.0,53.333333333333336,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,random_iso,optimization_calls,24,a_minus_b,-0.4722222222222226,-1.1805555555555565,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,random_iso,optimization_jobs,24,a_minus_b,-0.19444444444444434,-0.4861111111111109,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_iso,objective,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_iso,expected_ratio,24,a_minus_b,-0.005257429888077934,-0.007691531636269835,-0.002997973044936897,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_iso,signed_reference_gap,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_iso,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_iso,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_iso,optimization_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_iso,optimization_calls,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_iso,optimization_jobs,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_shape,objective,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_shape,expected_ratio,24,a_minus_b,-0.005257429888077934,-0.007691531636269835,-0.002997973044936897,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_shape,signed_reference_gap,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_shape,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_shape,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_shape,optimization_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_shape,optimization_calls,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,descriptor_shape,optimization_jobs,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_iso,objective,24,a_minus_b,0.0018637736486721336,-0.00043150428991773357,0.004145998136692511,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_iso,expected_ratio,24,a_minus_b,-0.002782691127990756,-0.005787637778771991,0.00016609592083371606,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_iso,signed_reference_gap,24,a_minus_b,0.0018637736486721383,-0.0004315042899177195,0.0041459981366925155,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_iso,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_iso,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_iso,optimization_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_iso,optimization_calls,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_iso,optimization_jobs,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_shape,objective,24,a_minus_b,0.0018637736486721336,-0.00043150428991773357,0.004145998136692511,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_shape,expected_ratio,24,a_minus_b,-0.002782691127990756,-0.005787637778771991,0.00016609592083371606,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_shape,signed_reference_gap,24,a_minus_b,0.0018637736486721383,-0.0004315042899177195,0.0041459981366925155,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_shape,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_shape,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_shape,optimization_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_shape,optimization_calls,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,gw_shape,optimization_jobs,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,local_iso,objective,24,a_minus_b,0.0008122390101975482,0.00028428148973742574,0.0014886531106587531,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,local_iso,expected_ratio,24,a_minus_b,-0.0010692092739280623,-0.0019754909293327135,-0.00036349721039528567,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,local_iso,signed_reference_gap,24,a_minus_b,0.0008122390101975482,0.00028428148973742547,0.0014886531106587531,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,local_iso,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,local_iso,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,local_iso,optimization_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,local_iso,optimization_calls,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,local_iso,optimization_jobs,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,shuffled_gw,objective,24,a_minus_b,-0.004072720532734876,-0.016711738927595886,0.003036670191672126,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,shuffled_gw,expected_ratio,24,a_minus_b,0.004378414408192889,-0.004205825522432457,0.01943545928429361,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,shuffled_gw,signed_reference_gap,24,a_minus_b,-0.004072720532734872,-0.01671173892759588,0.0030366701916721304,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,shuffled_gw,success_fraction,24,a_minus_b,0.041666666666666664,0.0,0.125,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,shuffled_gw,capped_target_shots,24,a_minus_b,-5461.333333333333,-16384.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,shuffled_gw,optimization_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,shuffled_gw,optimization_calls,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,shuffled_gw,optimization_jobs,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,bad_prior,objective,24,a_minus_b,-0.08600834006519609,-0.11129926799777384,-0.06058369436191882,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,bad_prior,expected_ratio,24,a_minus_b,0.1071254174944727,0.07616333968552826,0.1376350832234429,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,bad_prior,signed_reference_gap,24,a_minus_b,-0.08600834006519609,-0.11129926799777387,-0.06058369436191882,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,bad_prior,success_fraction,24,a_minus_b,0.6666666666666666,0.4583333333333333,0.8333333333333334,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,bad_prior,capped_target_shots,24,a_minus_b,-89002.66666666667,-110037.33333333333,-62709.333333333336,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,bad_prior,optimization_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,bad_prior,optimization_calls,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,bad_prior,optimization_jobs,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,no_repair,objective,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,no_repair,expected_ratio,24,a_minus_b,-0.005257429888077934,-0.007691531636269835,-0.002997973044936897,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,no_repair,signed_reference_gap,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,no_repair,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,no_repair,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,no_repair,optimization_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,no_repair,optimization_calls,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,no_repair,optimization_jobs,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_radius,objective,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_radius,expected_ratio,24,a_minus_b,-0.005257429888077934,-0.007691531636269835,-0.002997973044936897,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_radius,signed_reference_gap,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_radius,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_radius,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_radius,optimization_shots,24,a_minus_b,1792.0,778.6666666666661,3402.755555555554,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_radius,optimization_calls,24,a_minus_b,-166.55555555555554,-188.69513888888886,-146.29131944444444,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_radius,optimization_jobs,24,a_minus_b,-68.44444444444444,-76.56944444444444,-61.013888888888886,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_shots,objective,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_shots,expected_ratio,24,a_minus_b,-0.005257429888077934,-0.007691531636269835,-0.002997973044936897,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_shots,signed_reference_gap,24,a_minus_b,0.003929125131946483,0.0023063649797121786,0.005676538487022353,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_shots,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_shots,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_shots,optimization_shots,24,a_minus_b,64768.0,64768.0,64768.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_shots,optimization_calls,24,a_minus_b,57.0,57.0,57.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,fixed_shots,optimization_jobs,24,a_minus_b,25.0,25.0,25.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,cobyla,objective,24,a_minus_b,0.003230896562041318,0.0012434546874116055,0.005451262690902587,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,cobyla,expected_ratio,24,a_minus_b,-0.004442445934270678,-0.007468379934243271,-0.0017228414305306718,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,cobyla,signed_reference_gap,24,a_minus_b,0.003230896562041318,0.001243454687411607,0.0054512626909025905,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,cobyla,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,cobyla,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,cobyla,optimization_shots,24,a_minus_b,114432.0,113920.0,114901.33333333333,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,cobyla,optimization_calls,24,a_minus_b,45.75,45.25,46.208333333333336,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,cobyla,optimization_jobs,24,a_minus_b,10.75,10.25,11.208333333333334,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,spsa,objective,24,a_minus_b,0.0045633011463056955,0.0026273282679000758,0.006714825107916083,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,spsa,expected_ratio,24,a_minus_b,-0.0061080473669384945,-0.009120550613724842,-0.003437845249984515,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,spsa,signed_reference_gap,24,a_minus_b,0.004563301146305695,0.0026273282679000792,0.006714825107916085,True,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,spsa,success_fraction,24,a_minus_b,0.0,0.0,0.0,False,unadjusted 95 percent paired graph percentile bootstrap
study-cc25ae93d418f22101d4,1,131072,uniform_iso,spsa,capped_target_shots,24,a_minus_b,0.0,0.0,0.0,True,unadjusted 95 percent paired graph percentile bootstrap
